package_name,node_count,edge_count,network_conn_count,file_read_count,execve_count,total_severity,suspicious_network_count,sensitive_file_count,max_severity,temporal_pattern_count,is_malicious
cic_ransomware-shade-398dfd1a1aa7a22438efced23ec98236fb73c8ca56011788c752d1457dc080df-2.raw_1964,11.32,19.08,1.0,45.54,9.93,10.26,0.99,2.21,4.08,1.95,1
cic_ransomware-pysa-0aefebdf6946c36df5dbd9f419a4ad2d4480d6016fa8493256ff0979807ba23c-4.raw_1965,11.07,18.41,1.83,45.02,10.01,9.69,1.18,2.14,4.15,1.97,1
cic_trojan-refroso-a80795d7151a55faa09b5631f5d81bc1-5.raw_1966,10.62,17.22,1.42,44.96,10.01,9.88,1.09,2.17,4.01,2.01,1
cic_ransomware-pysa-25e754f02455829a94f954de6cff24e58cf19b3724f5f6e376f4c2ac9c664536-6.raw_1967,10.45,16.41,2.25,44.51,10.15,9.91,1.24,2.09,4.01,2.03,1
cic_ransomware-conti-1bc01ebbfd3b88898939d02cd7d3ae23bfa9b39f16f17a56f69b280bd690fdca-3.raw_1968,9.54,13.45,1.02,45.31,9.6,10.3,1.02,1.8,4.02,1.98,1
cic_trojan-emotet-1ca4675b2b2667e0e6b53aab1ea407626d13d43391e20fbf4c9b2826acf2e69b-5.raw_1969,10.81,17.49,1.17,45.49,10.03,9.95,1.03,2.06,3.98,1.98,1
cic_trojan-reconyc-20cfc645b1737e68f4654af465599c14-9.raw_1970,10.97,17.72,1.01,44.01,10.03,9.7,1.01,2.2,4.1,1.95,1
cic_ransomware-ako-0a8e2faf01ecc6f2664619f217a702b628c56d390be657ec59e1fcb4f68c8530-7.raw_1971,10.95,18.43,1.6,45.37,9.91,10.07,1.15,2.18,4.09,1.97,1
cic_trojan-refroso-3042456586bba58c490983919413322d-1.raw_1972,11.36,18.52,1.24,44.68,10.01,9.84,1.11,2.15,4.12,2.0,1
cic_ransomware-pysa-7bcbf8f6884549f0eaf03100f105cf419549b8e97f3e264722dac6f4566fcc5c-1.raw_1973,10.65,17.43,2.05,44.71,10.0,9.93,1.2,2.1,4.05,1.99,1
cic_spyware-transponder-0c9058e6bf676483f8cb42b8273594d05dba2d1888c69daa9c7ee67afc0b706b-1.raw_1974,10.77,17.48,1.64,45.08,10.01,10.04,1.13,2.16,3.97,2.01,1
cic_spyware-gator-1d86aacf1b4f3418a8d9a5068ecdb96642751005bf1ce7c6985956c5d5f7370b-6.raw_1975,10.7,16.9,2.26,45.67,9.82,10.02,1.23,2.05,3.87,1.97,1
cic_spyware-180solutions-0cd7b510db522ef73b234158e7c544a370bf43081538366e98b4ee241371114c-1.raw_1976,12.02,20.6,1.41,44.62,9.99,9.93,1.07,2.29,4.15,2.04,1
cic_trojan-refroso-7b4b4826cb14bb5fccb3be7fedab5787-2.raw_1977,11.12,18.38,2.03,44.89,10.21,10.16,1.22,2.19,3.99,1.93,1
cic_trojan-zeus-1ee594fc8f1b9370f7f38e77a469ffaf47dbac3f83d29c96dd2aae8179351af2-10.raw_1978,10.39,15.99,0.98,44.92,10.22,10.07,1.03,2.03,4.02,1.98,1
cic_ransomware-pysa-49b8177047226fe79e06d93e43fdde1c659184b3befd2fdda98cde6c966937c0-5.raw_1979,10.86,17.77,0.98,45.07,9.88,10.01,1.05,2.09,3.98,1.99,1
cic_spyware-tibs-da9b88602b3ff1500304a180c3be4e18bd4c6c651e1f09f8cb4223a16d3834d0-9.raw_1980,10.55,16.79,1.05,44.73,9.92,10.23,1.03,2.07,4.06,1.99,1
cic_trojan-refroso-4f2ad56e6c52f973291045f75564444a-9.raw_1981,10.48,16.47,1.02,45.23,9.82,10.2,1.01,2.04,3.97,2.05,1
cic_trojan-scar-70bcb632f800d654d5503cfcb2f9eb12-9.raw_1982,10.61,17.01,0.98,45.25,10.19,10.01,1.0,2.09,4.09,2.0,1
cic_spyware-transponder-0ce5d23930abd7e7edc71a9d9a2e6110a1c35abd69170677f3bc90f796c1a884-5.raw_1983,10.84,17.03,1.41,44.87,9.97,9.85,1.08,2.14,3.96,2.0,1
cic_ransomware-shade-037efa15acabd403e8b58ec153428fe8ae020350d7bf365dd3f6399039937bee-8.raw_1984,10.59,16.93,0.99,44.56,9.91,10.14,1.04,2.12,4.08,1.98,1
cic_spyware-180solutions-0d7296c0cb376d5df60008c26508a67c58ab32cb3911b3e7deccff8d1210e611-7.raw_1985,10.41,16.22,1.65,45.27,10.03,10.34,1.13,2.05,3.99,1.97,1
cic_ransomware-maze-353707bf9d0d0495f2e2d11a396f790a968e5409457549fd22a134f9200ba717-2.raw_1986,11.29,19.13,1.17,44.82,9.87,9.93,1.05,2.16,4.05,1.99,1
cic_ransomware-maze-5462c6a2f738998a8f561085e41df1edda1e4a8f4d20b727b47bcf17a859609a-4.raw_1987,11.39,18.8,1.82,45.08,10.09,9.96,1.16,2.17,4.03,2.01,1
cic_ransomware-pysa-19de66cd5c4ea3fd9cde5610afd58b913aa318c0585a9ed987cacbae218436e4-7.raw_1988,10.33,16.22,1.62,45.31,10.15,9.84,1.12,2.02,4.05,2.05,1
cic_trojan-zeus-2a36f829f8f83ea131503f6b3c6e164277a9f648f925db3e78be6b5fe4154f51-8.raw_1989,10.36,16.33,1.86,44.78,10.05,9.83,1.13,2.05,4.03,2.01,1
cic_ransomware-maze-98ef77261b06b4d15d04e2dfae54ffe7f39623a6a0c5b1a5882a019a2389f1d4-4.raw_1990,9.11,14.77,2.63,44.44,10.07,9.77,1.32,1.8,4.08,1.99,1
cic_trojan-reconyc-aff5d0e8bd66210d52528178fcd831a1-10.raw_1991,10.93,17.23,0.97,45.14,9.98,10.31,1.01,2.1,4.07,2.02,1
cic_trojan-zeus-0d668fc511b61a50b09f98b056754d3b5338e0dda425c7cd35adeb9c44fec84e-2.raw_1992,10.91,18.15,1.66,44.84,9.96,10.06,1.14,2.2,3.97,1.96,1
cic_spyware-tibs-4579cff31815c40492e3f2dd85eb22f5084a96d95d850a31d48bd79553fe42b4-2.raw_1993,11.05,18.41,1.46,45.6,9.9,9.61,1.07,2.23,3.97,2.02,1
cic_spyware-transponder-0a93c1f60baeeb4a6a29fff7341ee8c606c35222bb48d9a5ec6565d0150feecd-9.raw_1994,10.76,17.69,1.02,45.15,9.91,15.51,1.0,2.08,4.89,2.04,1
cic_ransomware-pysa-778eeb7279b8e9b389e2d84888c800a8873a29b3d7c677d18a3a2f199dddfcbe-1.raw_1995,12.88,19.84,0.97,45.68,9.83,10.2,1.03,2.4,4.17,2.02,1
cic_ransomware-pysa-19de66cd5c4ea3fd9cde5610afd58b913aa318c0585a9ed987cacbae218436e4-10.raw_1996,10.54,16.18,0.98,44.59,10.1,10.11,1.0,2.04,4.12,1.94,1
cic_spyware-cws-00b9b118233ddb6f2e76af3696cd220087f2ac14aee0a15ea2564e2a85b249fb-8.raw_1997,10.92,17.52,1.43,45.55,10.13,9.82,1.08,2.09,4.05,2.03,1
cic_spyware-cws-0be0e24a68976a5752571f5f632872a6a71524520c298ae6d37c379e95704652-4.raw_1998,11.79,18.38,1.06,45.13,10.03,10.21,0.99,1.93,3.93,2.03,1
cic_trojan-refroso-b91f0e54d0a0792b1e1c9de1d23def1f-4.raw_1999,11.46,19.2,1.4,45.63,10.0,10.02,1.1,2.23,3.99,1.99,1
cic_ransomware-maze-25278b3abfdd2714c93ccd30c4fcad993e86cc2e0ef5ee02362be1c50329626b-2.raw_2000,10.7,17.12,1.8,45.07,9.94,9.97,1.16,2.14,3.99,1.99,1
cic_spyware-cws-00beed8d57b08ef338064d37a4f143478435633df088db422122654e07cc9693-1.raw_2001,11.72,20.35,1.62,45.14,9.95,10.73,1.13,2.53,4.68,1.96,1
cic_trojan-reconyc-07f02f79256e4d741e296dc648f78cd6-5.raw_2002,11.09,18.13,0.96,45.2,9.92,10.12,1.01,2.28,4.02,1.97,1
cic_trojan-refroso-078763252c998b1f2e17c40a9c1a7ffc-5.raw_2003,11.27,19.37,1.64,45.28,10.15,10.49,1.11,2.24,4.12,2.02,1
cic_trojan-refroso-0404ccfdb8f33e1297d2e35197259db3-3.raw_2004,11.04,18.58,2.06,44.41,10.09,10.03,1.21,2.13,4.01,1.96,1
cic_trojan-refroso-26b18f8118c51e5270ec567755b1398b-10.raw_2005,10.06,15.67,0.97,44.82,9.94,10.06,1.0,2.0,4.01,2.0,1
cic_spyware-cws-0c6fee95eeda9e88561323f71a8feeba8f6163778b0ea01be3d9b87901c2ab84-5.raw_2006,11.13,18.12,1.2,44.63,9.96,10.05,1.07,2.19,3.94,1.99,1
cic_trojan-zeus-4a47dca5826713b9cb581d77d05b797df19c849ffeff7b9a93de78a36d0f9aff-7.raw_2007,10.17,16.28,1.0,45.76,9.95,9.93,0.99,2.02,3.98,2.0,1
cic_trojan-scar-859d54a998706957be86a43632df4882-7.raw_2008,11.2,17.85,0.97,44.54,9.94,9.96,0.97,2.15,3.92,1.99,1
cic_ransomware-conti-0be4d96dd9a8c61f61609658343db0c175cd0e38f06899a3329b136cd8b67e4f-9.raw_2009,10.27,15.62,1.0,44.65,9.88,9.91,1.0,1.99,3.94,2.01,1
cic_ransomware-shade-7a136f3d35a9a537d38bdba7e4d7c4523d625dc2c76fe9ea3953594e070ca683-5.raw_2010,11.6,18.8,1.07,46.1,9.89,10.23,1.0,1.83,4.04,1.96,1
cic_ransomware-shade-8cab910509db8e063096ed2d6ab55006fef79fc157402c0d670215cdc19f2fc7-1.raw_2011,11.14,18.01,1.21,45.7,9.82,10.06,1.03,2.24,4.03,2.0,1
cic_trojan-refroso-f0ee247f17f6d361c0ff3fc3b2850d3b-6.raw_2012,10.55,16.67,1.65,44.88,9.87,9.71,1.13,2.04,4.1,1.97,1
cic_ransomware-shade-97ba88f1c3f4e373ace01d1d81e3da720e4f6b70e086f52f73d7d5ea7591039e-3.raw_2013,11.35,18.79,1.2,45.29,9.98,9.87,1.03,2.15,4.04,2.01,1
cic_spyware-cws-0dc768e06c213c98f3c12c4ae67df472722c21bba5ef500ec4337c16176e00c1-3.raw_2014,11.27,19.01,1.46,45.03,9.89,9.99,1.06,2.21,4.0,1.97,1
cic_spyware-180solutions-0bcdc4bfcb0dc215953f3da694577c95b9eede2a612e90ad54a69a0d20ae1632-10.raw_2015,10.3,16.31,0.98,44.85,9.92,9.97,0.96,2.05,3.96,1.98,1
cic_trojan-refroso-24e10b29abd317ca36ef01fc7274bb8f-9.raw_2016,11.09,18.45,0.99,44.78,9.97,10.1,1.02,2.25,4.2,2.01,1
cic_trojan-emotet-0e18a2ccb59638abd40543c9b23e9abb3edec718aff4386f60255a45a7a1838e-2.raw_2017,11.24,18.6,1.2,44.61,9.96,10.08,1.01,2.18,4.07,2.02,1
cic_spyware-180solutions-01b2e72a6ca18b91a382a67099d61045e167f24da53470478110ade44180186e-1.raw_2018,10.98,18.36,1.22,45.71,10.08,10.06,1.03,2.22,4.03,2.03,1
cic_trojan-zeus-1ed1118d78129c5f249b900d47095740539f911c0932086c550807b2f36e6488-7.raw_2019,10.52,16.96,2.46,45.16,9.86,10.18,1.28,2.07,4.1,2.05,1
cic_spyware-tibs-6e996c9ce02c848f4a648e77d67ca89da64badb09faf00c5edbdea6cf7e2b93d-5.raw_2020,8.1,10.04,0.96,45.02,9.47,10.22,1.0,1.5,3.95,1.97,1
cic_spyware-cws-0d3e9ed0f19d9809a1cc8917a06ac856bf60e46bb90367f097fb8cd5bd081cfe-3.raw_2021,11.54,19.97,0.99,44.53,10.09,16.02,1.02,2.39,4.88,2.0,1
cic_trojan-refroso-c51adf78915c351bf88b3f7e1b843515-5.raw_2022,10.66,17.07,1.84,45.23,9.87,10.03,1.16,2.15,3.98,2.0,1
cic_ransomware-conti-0f9af2ef6047035de8afae961cf2ef5da7a12edd09666870d36fe5f613b4b370-9.raw_2023,11.05,17.16,0.97,46.4,10.09,9.84,0.98,2.17,3.93,2.0,1
cic_ransomware-pysa-4427d489c650e8980fe2ad988e36c0eccd778fe85fd005b3d85051fdb04921dd-1.raw_2024,10.94,18.22,1.62,45.19,10.08,10.16,1.13,2.15,3.98,1.95,1
cic_ransomware-pysa-778eeb7279b8e9b389e2d84888c800a8873a29b3d7c677d18a3a2f199dddfcbe-7.raw_2025,11.04,17.79,1.63,45.16,9.94,17.19,1.18,2.03,5.29,1.97,1
cic_spyware-tibs-4be371dc9c56aee4db39813c6f66bf51613aeb5f82eef40bda40c2024339e79c-3.raw_2026,7.97,10.65,1.03,45.03,9.69,9.89,0.97,1.49,3.96,1.94,1
cic_ransomware-maze-80b15406ccebb1dce26aa54f8e544c6ccff6ab8c20821e03319b97d655d5de59-4.raw_2027,11.0,18.17,1.44,44.8,9.99,10.02,1.1,2.1,4.04,1.99,1
cic_spyware-180solutions-1ab4f5e85c9e0c623dabf7455004a6a02dc545f546e74f02bf2db2e216ca5a88-8.raw_2028,11.24,18.26,1.21,45.16,10.15,10.17,1.06,2.17,4.14,2.01,1
cic_trojan-emotet-0b071269663735461e3f4cfe79c4322a707454d365bad9fb1873fc3d7b20286b-3.raw_2029,11.13,19.13,1.01,44.99,9.86,9.95,1.02,2.16,4.06,2.03,1
cic_trojan-refroso-9cfa27bc59e0c578cf076133b5bc0464-1.raw_2030,10.57,17.53,2.47,45.31,9.99,9.83,1.27,2.12,4.09,2.02,1
cic_trojan-reconyc-d0aa34747703433d30cf3ccb1282d52a-3.raw_2031,11.38,18.53,0.97,44.29,9.87,10.16,1.0,2.24,3.97,1.99,1
cic_ransomware-maze-01fdab5d15cc82a1c8f6efca6717f22b0989467ad8b8059fbd4e92ec2ecffa78-8.raw_2032,10.22,16.11,1.42,45.13,9.99,9.79,1.07,2.03,4.12,2.02,1
cic_trojan-emotet-1c4bb5d1896d1cbf495f15dfe14dee80decde7e01027ddd168801deffebdf3c0-2.raw_2033,11.1,18.3,1.03,44.74,10.06,10.06,1.01,2.17,4.0,1.97,1
cic_ransomware-shade-fe51c06f8649b42985e781a3ebbac8758a983b888beb13098388376822ec0f3f-6.raw_2034,10.57,16.84,2.26,45.21,9.86,10.23,1.24,2.11,4.06,2.01,1
cic_ransomware-conti-00e739eaebc68c8760f43194b409c9dbdf0c2011cc61778d5ed73323e93a8498-6.raw_2035,10.86,18.17,1.43,44.55,10.01,9.69,1.08,2.12,4.06,1.99,1
cic_spyware-gator-2af452a303b4b6aa3abc3eb6ec011def96a091996cfa74b67d89537ece77597b-10.raw_2036,11.08,17.9,0.99,45.54,10.1,10.1,0.99,2.4,3.99,1.99,1
cic_spyware-gator-0b42b83245f1e4a575d8c4836d29f39f7d07d0d34efa2e58846a55ccb313aa75-4.raw_2037,11.55,19.1,1.0,45.01,9.96,9.83,1.0,2.37,3.98,2.01,1
cic_ransomware-pysa-08c75c293ddd173ad9108ce1586c0d4aaa5f04a8870c4b034495aa4b07ade0e2-6.raw_2038,10.96,18.44,1.23,45.07,10.23,10.12,1.0,2.33,3.93,2.04,1
cic_spyware-tibs-4f4091323fa48a901e1e188199a12a30ff363129ad53d4a08d68528c666b1e68-4.raw_2039,8.01,10.52,1.01,45.56,9.61,9.96,1.01,1.5,3.94,2.01,1
cic_ransomware-shade-68b4ec0908de154e0c41cf733aa9a3c6fc2b660c63ae913d5ee5290ca9ee8197-4.raw_2040,11.46,19.24,1.0,45.22,10.04,9.77,1.01,2.13,4.1,2.0,1
cic_ransomware-ako-0ce4a163694c42b9a12fb703fd7df926ee7d7f4b7454211d7a719237adc2d6e5-1.raw_2041,13.65,21.0,3.74,44.81,10.04,11.04,1.86,2.15,4.86,1.98,1
cic_trojan-reconyc-363cf84f86d6751bd22eb7f3de882088-6.raw_2042,11.16,18.44,1.81,44.47,9.97,10.06,1.18,2.24,4.12,2.0,1
cic_spyware-transponder-00c1a2c1e5521be1835c2e7b5f3bec78c65e0d090aceaf5b95416c2de9a1acd8-9.raw_2043,11.17,17.64,0.98,44.56,9.88,10.11,1.01,2.33,4.04,1.96,1
cic_spyware-gator-2be788b08e5eb34012fc364a72f13aa05caee0d443232b22532745dc04c48dd1-2.raw_2044,11.78,19.58,1.23,44.95,9.99,10.21,1.06,2.42,4.05,2.01,1
cic_trojan-emotet-2b16b4202f32be13ec5e540bc4b5ca3e481e05a0ab2b71c06c18a3c5b1eba785-5.raw_2045,11.24,18.34,1.64,44.35,9.97,9.66,1.12,2.15,4.04,2.01,1
cic_trojan-scar-66bea112e2029e4b842df14f5c96b887-1.raw_2046,10.91,18.49,1.58,45.15,10.01,9.9,1.12,2.26,4.05,2.01,1
cic_ransomware-shade-03b4b389215048d66940921c59a5fb33c028cd7b6b764d990edd184d768d9d91-2.raw_2047,11.56,18.87,1.02,45.63,10.0,9.94,1.01,2.21,3.97,1.97,1
cic_trojan-zeus-2e6bd883fa9aca11b4efc0394cfa224dc9f53bc2e32bb8f9c2c64c5f15d4f11e-5.raw_2048,10.97,17.1,1.84,45.07,10.12,9.92,1.17,2.13,4.06,2.0,1
cic_spyware-transponder-0f3d3f1c3abc2b3f22d425f5260c61941c9f65be9e639f66c49a278d2d82bbc3-3.raw_2049,10.75,18.05,1.86,45.15,10.02,10.14,1.17,2.11,4.02,2.02,1
cic_trojan-zeus-3caf896e6aaa9880031d1cfc603b6ab4896dedcc5ff2365eb47073e4d2e4ccb7-5.raw_2050,11.59,19.76,1.26,44.92,9.85,10.28,1.06,2.6,4.07,2.03,1
cic_ransomware-conti-0a4e779399b2a1c87016f4b777340bcfb2b0688125c5e2f73f3015a6d5f8d91c-7.raw_2051,10.64,16.82,2.08,44.79,9.86,10.3,1.2,2.03,3.97,2.05,1
cic_trojan-reconyc-a372a1aa08e67c9b87d147c7cbc77580-8.raw_2052,10.36,16.23,1.44,45.33,10.03,10.23,1.07,2.01,3.99,2.03,1
cic_ransomware-conti-1ba334842c8d8b6c7803bde327c7b7bc0538a7ba004658ee5d41a00c27ccdb7b-4.raw_2053,11.33,18.79,0.97,45.21,10.17,9.87,0.98,2.13,4.05,2.02,1
cic_ransomware-conti-01b327c395d566b656553a5ea377c3ea254f3e11c4482c62364bd3bf08b2dff5-2.raw_2054,9.63,13.65,1.01,44.7,9.6,9.78,1.0,1.83,3.99,2.03,1
cic_spyware-cws-0b10e6d8fa82dbe7960dd5f44017b5722821332173c32a3fe278c0e2bafa16cc-1.raw_2055,10.9,17.72,1.83,44.92,9.97,10.04,1.19,2.12,3.95,2.04,1
cic_spyware-180solutions-0d0afb3a0a3b0382126b795f58bced31676a6469d551175b3b4ee3939383c049-8.raw_2056,11.16,17.91,0.98,45.02,10.06,9.92,0.99,2.37,3.98,1.98,1
cic_ransomware-conti-0dd495c7b821b8f5219dbc4986fe893131bb05a35995f9ce10c5f4a1c02e1e9e-6.raw_2057,10.44,17.16,1.4,45.32,9.92,9.93,1.07,2.07,4.03,2.02,1
cic_ransomware-conti-1a8a0e2d4d6a31e7da0d3396db58d8961c41e90c2abd6aa0c36b0616f5e1947b-9.raw_2058,10.06,15.41,1.02,44.75,10.04,9.92,0.97,2.08,3.96,2.0,1
cic_ransomware-pysa-2506bc5cabb24c65861026390cee4ab5b0b14494fbf4d725fdc770c6c0bbc791-1.raw_2059,10.55,17.25,2.03,45.37,10.11,9.9,1.2,2.14,3.95,2.06,1
cic_spyware-tibs-90c50fdd82efd7f377529b07f07b58d9c836a94bbee69bc016385c907f926021-9.raw_2060,8.79,13.02,1.01,45.73,10.07,10.06,1.0,1.64,3.92,2.02,1
cic_spyware-cws-0c7f38bb973664364d0333459a5a7058474a21915f13388bbaa6696fa7185b02-6.raw_2061,10.69,16.62,1.43,45.59,9.91,10.05,1.05,2.09,4.03,1.97,1
cic_trojan-refroso-7df99c3b00b6c87d68ed64244995e6ad-9.raw_2062,10.34,16.13,0.97,44.54,10.15,10.21,1.02,2.06,4.07,1.97,1
cic_trojan-scar-db1e23472ea0dfe457381eb838344c0f-3.raw_2063,10.99,17.95,1.39,44.92,9.73,9.97,1.09,2.12,4.08,2.03,1
cic_trojan-emotet-0b5ef15d0be458652f948c8f904eae378b974ca417b0399910aa9c748741d714-10.raw_2064,10.48,16.04,1.2,44.76,9.9,9.99,1.03,2.11,4.03,2.03,1
cic_trojan-zeus-3b76aeb2083e10cd633ede6c20cbf89e4c60da39a07d45ea050bb438dead1eb0-8.raw_2065,10.24,16.18,1.0,44.69,9.93,10.19,0.97,2.01,3.97,2.02,1
cic_spyware-transponder-00eb051cf4d001136f9aae0dee46dea7588f2691ad191fd5d6ed721e1581d194-4.raw_2066,9.17,14.37,3.1,45.28,9.85,10.0,1.4,1.8,3.9,1.96,1
cic_trojan-scar-b83fe016110a94339721c3637881dfaf-8.raw_2067,10.37,16.33,1.03,44.85,9.91,10.09,1.0,2.05,3.94,2.02,1
cic_trojan-refroso-a658fe6dff87b95b110afe2c2e12217b-10.raw_2068,10.32,16.21,1.02,44.52,10.0,10.39,1.0,2.07,4.08,2.0,1
cic_trojan-emotet-1e55e72a24cf89218dfff2b614ccfd7abff833251c3624037c022719177de14d-4.raw_2069,11.55,18.74,1.04,46.15,9.96,10.08,0.98,2.21,3.92,2.05,1
cic_trojan-emotet-1e7d512e98c38b8064cecf3a16975e11230951c161e626cb096ff43d8361b7c6-9.raw_2070,11.02,17.56,0.98,45.18,9.73,10.24,1.0,2.25,4.08,2.01,1
cic_trojan-refroso-4f2ad56e6c52f973291045f75564444a-8.raw_2071,10.26,16.09,1.42,45.11,10.08,10.13,1.06,2.0,4.0,2.03,1
cic_ransomware-pysa-4a56b6cb0bd5731dc9127a24b1588b2adf95c466a4fbe2299a81a49921ea1626-8.raw_2072,10.3,16.46,1.2,46.0,9.94,9.91,1.04,2.0,4.05,1.98,1
cic_spyware-cws-0bed431886e4ca1984eaf6b6faa9155548980b90400a12a5997a008ef97ec2a6-10.raw_2073,10.54,16.43,1.01,45.53,9.97,9.72,0.98,2.02,4.02,2.04,1
cic_ransomware-maze-23fb475a366ffa8015d157eb95ea517c83b7178d8408f4eeea8d76338347b2ef-10.raw_2074,10.42,16.12,0.97,44.97,10.11,9.83,1.02,2.03,4.09,2.01,1
cic_spyware-gator-01ac878dbe6581c3a12a8d5d7e222063871afb0fee8a2a9719678ae800f9dcd8-4.raw_2075,11.01,17.62,1.85,44.4,9.94,10.11,1.16,2.11,4.1,2.0,1
cic_trojan-emotet-0e849a92eeec9329959842a0cd52565b4bafd2d9b37f72c1e48461ea8c6fe875-6.raw_2076,10.62,17.48,2.07,45.56,10.05,10.05,1.19,2.1,4.05,2.01,1
cic_spyware-180solutions-0b4cb4e4f738c4c15b682e1ccfde38b2e3169e9c5a73d78387a355ad712abe52-7.raw_2077,9.84,14.47,1.0,44.85,10.07,10.01,1.01,1.94,4.05,1.96,1
cic_ransomware-ako-0b791aabe3c062e287e502697736b9d8f1d5a5928466927cc834e3829f688ab6-5.raw_2078,10.74,17.68,1.64,46.11,9.97,10.06,1.11,2.1,4.02,2.02,1
cic_ransomware-pysa-4f4b859989b238ee56342106e3881ba796c3f8d607566a66e4960565bf88c0cb-1.raw_2079,10.66,17.35,2.05,44.45,9.9,10.19,1.23,2.14,4.03,1.94,1
cic_trojan-emotet-1e0a680a547f184a548dd3e2b48bfb94eb485c5a4b3c97131760c97423921d5c-8.raw_2080,10.47,16.21,1.03,44.6,10.03,9.97,0.99,2.01,3.98,1.98,1
cic_spyware-gator-0ecda9268b795ec823a560ad77a70cfe2ed1720e9412d337f7d271d56618f337-1.raw_2081,11.38,19.06,1.2,45.24,10.14,10.06,1.04,2.4,4.02,2.0,1
cic_spyware-tibs-6c020f140af8dd853073669a31bb0996b4f0a332a4a3b23b3e708d311b9ec587-2.raw_2082,8.12,10.57,1.21,44.85,9.65,9.89,1.05,1.45,4.05,1.96,1
cic_trojan-reconyc-a22e4d68d24320fc56fbefadaaa0eedf-8.raw_2083,10.68,17.4,1.2,43.91,10.07,10.03,1.03,2.19,4.07,1.97,1
cic_trojan-refroso-8ba95d9b6551daec5e74c6a9e5973498-6.raw_2084,10.97,17.97,1.42,44.52,10.03,10.19,1.08,2.21,3.96,2.02,1
cic_trojan-zeus-2e7ae54b56c2c65dc01fb826768d4d38ced10073ffa9da2cb6d1cc05f255d616-10.raw_2085,10.11,15.77,0.99,45.65,9.83,10.27,0.99,2.01,4.07,2.01,1
cic_ransomware-ako-0c5972f65caa8c1ee44671b38be1f7016dd5b21cb1986f731c33d99aa9164925-9.raw_2086,10.4,16.14,0.97,44.74,9.89,10.07,1.0,2.06,4.08,1.95,1
cic_trojan-refroso-cf8e75bab570964d8c7682f2ebd8a73b-5.raw_2087,11.0,18.27,0.99,45.55,9.88,10.17,0.99,2.25,4.14,2.01,1
cic_trojan-scar-5e17c7cc7cff8929ac9484069cec7b95-8.raw_2088,10.92,18.11,1.01,45.26,10.03,10.31,0.99,2.25,4.02,2.02,1
cic_trojan-refroso-b2f55344e2543f52801d46c6467d096d-6.raw_2089,10.66,16.76,1.43,45.47,9.99,9.92,1.08,2.07,4.03,1.97,1
cic_ransomware-conti-1b627ebe5395d64e0fff2bc901aa848b2cc2990a871153a5b637a2a431e1168c-8.raw_2090,10.65,14.9,0.96,45.08,10.01,10.18,0.99,4.08,3.99,1.97,1
cic_spyware-gator-01d701dbb7fc3c2f0fe895405cdcdada71bfaa28af823bf19f35a23a46922697-2.raw_2091,10.57,17.5,2.1,45.32,10.16,9.94,1.21,2.13,4.07,1.99,1
cic_trojan-scar-adb1c06216352e3254c7a86f69152bff-6.raw_2092,10.63,17.28,2.25,45.56,10.02,10.02,1.27,2.04,4.01,1.96,1
cic_spyware-transponder-0c1dbae0533fd33803e1e8abdb75b618af31d50d74914069ba384bf4eb98011e-4.raw_2093,10.11,14.26,1.02,45.79,9.3,15.91,1.01,1.88,4.88,2.0,1
cic_trojan-zeus-0d668fc511b61a50b09f98b056754d3b5338e0dda425c7cd35adeb9c44fec84e-10.raw_2094,10.27,15.6,1.02,45.19,10.07,10.02,1.01,2.01,3.89,1.96,1
cic_ransomware-shade-7ee7f55faff9a682e776679a33365bf353aa677f63daf10160c130df05d4ac6d-6.raw_2095,10.23,14.96,1.01,49.79,8.77,10.11,0.97,1.98,4.13,2.05,1
cic_spyware-180solutions-1a5d8559ff60883f8efa02a9da3b2c596810257a909672a8dc300555e1694c74-8.raw_2096,11.17,17.63,1.0,53.88,9.99,9.76,1.01,2.19,4.04,2.03,1
cic_ransomware-conti-1a450dfdd3a5ee788bf83d13ad875d466a34b532432fcc439d9866b7a614a676-2.raw_2097,10.04,14.16,0.98,45.89,9.48,10.14,0.98,1.9,4.04,1.95,1
cic_spyware-180solutions-1b3d2aba977d0b145e7a17490c087a5e925057749be4e372dd335f2fe219f80f-1.raw_2098,11.22,18.14,1.18,44.53,10.06,10.09,1.03,2.19,4.09,1.97,1
cic_spyware-transponder-0b9752ad2a6ee57f9a3bff6a060e3fee31cf4ed925b24fc5da18e69103c1fe5c-6.raw_2099,11.29,20.98,1.22,44.73,9.97,9.98,1.05,2.52,4.04,1.99,1
cic_ransomware-maze-8acdc38dbb5051ccc75e19126bcc33aad4514621795bd22aedf69f2b2d2d71b3-4.raw_2100,11.57,19.1,0.99,45.29,9.93,10.07,1.0,2.16,4.03,2.03,1
cic_spyware-transponder-0dc41f8927fd25152c4304cf865a63c478f09baef6d8465834b200a0cb4a603d-7.raw_2101,10.19,16.98,2.03,44.93,9.96,9.96,1.17,2.13,4.06,1.98,1
cic_trojan-refroso-36260d5b6883def9272f1017c61225b4-5.raw_2102,11.01,18.96,1.21,45.08,9.88,9.94,1.02,2.23,4.16,2.02,1
cic_trojan-refroso-2a1c431aff77d8e56c1a16f1010ebe6d-2.raw_2103,11.08,18.23,1.16,45.54,10.15,10.08,1.03,2.21,4.05,2.0,1
